Año,EntidadID,Entidad,MunicipioID,Municipio,BienJuridico,Tipo,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
2025,2,Baja California,2006,San Quintín,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,4,0,0,1,1,1,2,1,3,1,1,0
2025,2,Baja California,2007,San Felipe,La vida y la Integridad corporal,Homicidio,8,8,11,10,10,6,6,7,9,4,6,0
2025,2,Baja California,2007,San Felipe,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,Baja California,2007,San Felipe,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,3,2,4,9,1,3,4,3,5,4,0
2025,2,Baja California,2007,San Felipe,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,Baja California,2007,San Felipe,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,Baja California,2007,San Felipe,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,1,1,1,0,1,1,1,2,0
2025,2,Baja California,2007,San Felipe,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,0,0,2,0,1,0,0
2025,2,Baja California,2007,San Felipe,El patrimonio,Robo,7,7,6,15,12,10,26,8,8,16,12,0
2025,2,Baja California,2007,San Felipe,El patrimonio,Despojo,3,5,3,5,6,7,3,10,4,6,2,0
2025,2,Baja California,2007,San Felipe,El patrimonio,Otros delitos contra el patrimonio,0,2,1,1,4,0,1,4,3,3,0,0
2025,2,Baja California,2007,San Felipe,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,Baja California,2007,San Felipe,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,2,5,1,0,1,2,0,0
2025,3,Baja California Sur,3001,Comondú,La vida y la Integridad corporal,Homicidio,2,2,2,1,6,13,11,10,8,0,3,0
2025,3,Baja California Sur,3001,Comondú,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,1,0,0,0,0,0,0
2025,3,Baja California Sur,3001,Comondú,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,0,1,0,2,3,4,5,3,4,2,0
2025,3,Baja California Sur,3001,Comondú,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3001,Comondú,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3001,Comondú,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,1,0,5,3,3,2,9,3,1,0
2025,3,Baja California Sur,3001,Comondú,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,0,0,2,1,1,0,0
2025,3,Baja California Sur,3001,Comondú,El patrimonio,Robo,19,10,4,13,11,5,5,7,5,6,13,0
2025,3,Baja California Sur,3001,Comondú,El patrimonio,Despojo,1,0,0,2,2,2,0,0,0,1,3,0
2025,3,Baja California Sur,3001,Comondú,El patrimonio,Otros delitos contra el patrimonio,1,2,0,0,2,1,0,1,0,0,3,0
2025,3,Baja California Sur,3001,Comondú,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3001,Comondú,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,2,0,1,2,0,2,1,5,0,0,1,0
2025,3,Baja California Sur,3002,Mulegé,La vida y la Integridad corporal,Homicidio,0,2,1,3,5,1,2,5,1,1,4,0
2025,3,Baja California Sur,3002,Mulegé,La vida y la Integridad corporal,Feminicidio,1,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3002,Mulegé,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,1,1,0,1,0,3,0,1,0,2,0
2025,3,Baja California Sur,3002,Mulegé,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3002,Mulegé,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3002,Mulegé,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,2,1,0,0,3,2,1,3,0
2025,3,Baja California Sur,3002,Mulegé,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,0,0,1,1,0,0,0,1,2,1,0
2025,3,Baja California Sur,3002,Mulegé,El patrimonio,Robo,6,5,2,2,9,5,9,5,8,7,5,0
2025,3,Baja California Sur,3002,Mulegé,El patrimonio,Despojo,1,1,1,2,0,0,1,1,0,3,2,0
2025,3,Baja California Sur,3002,Mulegé,El patrimonio,Otros delitos contra el patrimonio,1,0,0,0,0,0,0,0,1,0,0,0
2025,3,Baja California Sur,3002,Mulegé,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3002,Mulegé,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,2,0,0,0,1,1,1,0,1,2,1,0
2025,3,Baja California Sur,3003,La Paz,La vida y la Integridad corporal,Homicidio,8,6,8,11,8,8,7,9,4,5,9,0
2025,3,Baja California Sur,3003,La Paz,La vida y la Integridad corporal,Feminicidio,0,1,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3003,La Paz,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,13,8,7,7,12,11,12,10,4,9,11,0
2025,3,Baja California Sur,3003,La Paz,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3003,La Paz,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3003,La Paz,Libertad personal,Otros delitos que atentan contra la libertad personal,9,11,8,6,11,12,14,17,16,16,7,0
2025,3,Baja California Sur,3003,La Paz,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,12,19,16,11,9,11,8,6,13,10,11,0
2025,3,Baja California Sur,3003,La Paz,El patrimonio,Robo,236,226,233,160,180,150,136,174,186,174,170,0
2025,3,Baja California Sur,3003,La Paz,El patrimonio,Despojo,38,18,24,33,43,33,36,28,27,33,23,0
2025,3,Baja California Sur,3003,La Paz,El patrimonio,Otros delitos contra el patrimonio,6,20,10,20,16,13,3,15,19,10,19,0
2025,3,Baja California Sur,3003,La Paz,La sociedad,Otros delitos contra la sociedad,11,5,12,6,2,5,9,13,10,9,9,0
2025,3,Baja California Sur,3003,La Paz,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,15,18,17,15,23,15,21,27,13,21,9,0
2025,3,Baja California Sur,3008,Los Cabos,La vida y la Integridad corporal,Homicidio,3,6,8,6,5,6,6,3,7,6,8,0
2025,3,Baja California Sur,3008,Los Cabos,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,1,0,0,1,0
2025,3,Baja California Sur,3008,Los Cabos,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,14,12,7,9,8,7,14,8,16,16,13,0
2025,3,Baja California Sur,3008,Los Cabos,Libertad personal,Secuestro,0,0,0,0,0,0,0,1,0,0,0,0
2025,3,Baja California Sur,3008,Los Cabos,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3008,Los Cabos,Libertad personal,Otros delitos que atentan contra la libertad personal,5,2,5,5,8,7,8,7,6,4,5,0
2025,3,Baja California Sur,3008,Los Cabos,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,6,5,4,1,7,4,12,8,2,7,0
2025,3,Baja California Sur,3008,Los Cabos,El patrimonio,Robo,46,47,50,48,48,56,51,75,46,66,62,0
2025,3,Baja California Sur,3008,Los Cabos,El patrimonio,Despojo,14,16,16,12,18,13,13,14,17,9,8,0
2025,3,Baja California Sur,3008,Los Cabos,El patrimonio,Otros delitos contra el patrimonio,8,12,13,13,16,8,3,17,16,15,13,0
2025,3,Baja California Sur,3008,Los Cabos,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3008,Los Cabos,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,10,4,22,9,12,9,9,5,11,4,10,0
2025,3,Baja California Sur,3009,Loreto,La vida y la Integridad corporal,Homicidio,1,1,3,4,0,7,2,9,3,1,5,0
2025,3,Baja California Sur,3009,Loreto,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,1,0,0
2025,3,Baja California Sur,3009,Loreto,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,1,1,1,0,0,3,0,0,1,0
2025,3,Baja California Sur,3009,Loreto,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3009,Loreto,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3009,Loreto,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,1,3,2,1,1,4,1,1,4,0
2025,3,Baja California Sur,3009,Loreto,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,1,0,0,0,0,0,2,0,0
2025,3,Baja California Sur,3009,Loreto,El patrimonio,Robo,8,6,7,4,4,10,8,9,2,14,12,0
2025,3,Baja California Sur,3009,Loreto,El patrimonio,Despojo,3,1,2,3,2,2,2,2,1,2,26,0
2025,3,Baja California Sur,3009,Loreto,El patrimonio,Otros delitos contra el patrimonio,0,0,1,0,0,2,0,0,0,0,0,0
2025,3,Baja California Sur,3009,Loreto,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,3,Baja California Sur,3009,Loreto,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,1,0,2,4,0,3,2,1,0
2025,4,Campeche,4001,Calkiní,La vida y la Integridad corporal,Homicidio,1,1,2,0,1,0,3,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,1,0,3,0,0,0
2025,4,Campeche,4001,Calkiní,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,1,0,0,4,1,0,1,0,0,0
2025,4,Campeche,4001,Calkiní,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,El patrimonio,Robo,0,1,1,0,0,1,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,El patrimonio,Despojo,0,0,0,1,0,1,0,0,1,0,0,0
2025,4,Campeche,4001,Calkiní,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,1,2,1,0,0,0
2025,4,Campeche,4001,Calkiní,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4001,Calkiní,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,La vida y la Integridad corporal,Homicidio,2,6,5,3,3,3,1,3,3,2,2,0
2025,4,Campeche,4002,Campeche,La vida y la Integridad corporal,Feminicidio,0,1,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,3,2,0,0,0,3,2,0,0,2,0
2025,4,Campeche,4002,Campeche,Libertad personal,Secuestro,0,0,0,0,0,1,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,4,2,2,0,1,0,0,1,0,0
2025,4,Campeche,4002,Campeche,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,2,1,2,1,1,2,0,4,0
2025,4,Campeche,4002,Campeche,El patrimonio,Robo,6,6,7,9,9,10,9,4,2,5,4,0
2025,4,Campeche,4002,Campeche,El patrimonio,Despojo,2,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,El patrimonio,Otros delitos contra el patrimonio,13,11,15,25,23,15,9,11,12,12,10,0
2025,4,Campeche,4002,Campeche,La sociedad,Otros delitos contra la sociedad,0,0,1,0,2,0,0,0,0,0,0,0
2025,4,Campeche,4002,Campeche,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,2,1,1,4,5,0,0,0,0,0,0,0
2025,4,Campeche,4003,Carmen,La vida y la Integridad corporal,Homicidio,5,4,3,3,7,1,4,6,5,2,2,0
2025,4,Campeche,4003,Carmen,La vida y la Integridad corporal,Feminicidio,0,0,1,0,1,0,0,1,1,0,0,0
2025,4,Campeche,4003,Carmen,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,0,5,0,2,3,4,5,3,1,2,0
2025,4,Campeche,4003,Carmen,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4003,Carmen,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4003,Carmen,Libertad personal,Otros delitos que atentan contra la libertad personal,3,2,1,3,3,2,3,2,2,3,4,0
2025,4,Campeche,4003,Carmen,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,2,0,2,2,1,2,1,1,4,1,0
2025,4,Campeche,4003,Carmen,El patrimonio,Robo,9,6,8,4,5,5,7,3,7,4,3,0
2025,4,Campeche,4003,Carmen,El patrimonio,Despojo,1,1,0,0,0,0,1,0,0,0,1,0
2025,4,Campeche,4003,Carmen,El patrimonio,Otros delitos contra el patrimonio,8,7,10,9,7,13,8,9,11,1,1,0
2025,4,Campeche,4003,Carmen,La sociedad,Otros delitos contra la sociedad,0,1,0,0,1,0,0,0,0,0,0,0
2025,4,Campeche,4003,Carmen,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,1,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,La vida y la Integridad corporal,Homicidio,2,1,8,4,4,1,3,1,0,0,4,0
2025,4,Campeche,4004,Champotón,La vida y la Integridad corporal,Feminicidio,0,1,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,5,2,0,2,1,3,2,1,2,0,3,0
2025,4,Campeche,4004,Champotón,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,Libertad personal,Otros delitos que atentan contra la libertad personal,2,1,2,4,3,1,4,4,5,2,1,0
2025,4,Campeche,4004,Champotón,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,2,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,El patrimonio,Robo,1,0,3,1,2,3,0,0,0,1,3,0
2025,4,Campeche,4004,Champotón,El patrimonio,Despojo,0,0,0,0,0,1,0,0,1,1,0,0
2025,4,Campeche,4004,Champotón,El patrimonio,Otros delitos contra el patrimonio,4,5,4,1,2,1,3,4,0,4,2,0
2025,4,Campeche,4004,Champotón,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4004,Champotón,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,La vida y la Integridad corporal,Homicidio,0,1,1,1,0,0,1,1,1,2,0,0
2025,4,Campeche,4005,Hecelchakán,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,1,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,2,0,1,0,1,0,0,0
2025,4,Campeche,4005,Hecelchakán,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,Libertad personal,Otros delitos que atentan contra la libertad personal,1,1,0,1,0,0,0,1,0,1,0,0
2025,4,Campeche,4005,Hecelchakán,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,1,0
2025,4,Campeche,4005,Hecelchakán,El patrimonio,Robo,2,0,0,0,3,1,1,1,1,0,0,0
2025,4,Campeche,4005,Hecelchakán,El patrimonio,Despojo,1,0,0,1,2,0,0,0,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,El patrimonio,Otros delitos contra el patrimonio,1,1,0,0,1,0,0,0,0,1,0,0
2025,4,Campeche,4005,Hecelchakán,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4005,Hecelchakán,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,La vida y la Integridad corporal,Homicidio,0,0,1,0,1,0,0,1,0,0,1,0
2025,4,Campeche,4006,Hopelchén,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,1,0,0
2025,4,Campeche,4006,Hopelchén,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,0,0,1,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,El patrimonio,Robo,0,3,0,1,0,0,0,0,2,3,0,0
2025,4,Campeche,4006,Hopelchén,El patrimonio,Despojo,0,0,0,1,1,1,2,0,0,0,1,0
2025,4,Campeche,4006,Hopelchén,El patrimonio,Otros delitos contra el patrimonio,1,0,0,0,0,0,0,1,0,0,0,0
2025,4,Campeche,4006,Hopelchén,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4006,Hopelchén,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,La vida y la Integridad corporal,Homicidio,0,0,0,0,1,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,1,0
2025,4,Campeche,4007,Palizada,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,1,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,El patrimonio,Robo,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4007,Palizada,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,La vida y la Integridad corporal,Homicidio,0,0,1,0,1,1,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,1,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,El patrimonio,Robo,0,0,0,0,0,0,0,0,0,1,0,0
2025,4,Campeche,4008,Tenabo,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,2,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4008,Tenabo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,La vida y la Integridad corporal,Homicidio,1,1,1,2,0,1,0,1,0,0,0,0
2025,4,Campeche,4009,Escárcega,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,2,2,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,1,0,0
2025,4,Campeche,4009,Escárcega,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,El patrimonio,Robo,0,1,0,0,0,1,0,0,0,0,1,0
2025,4,Campeche,4009,Escárcega,El patrimonio,Despojo,0,0,0,0,0,0,0,0,1,0,0,0
2025,4,Campeche,4009,Escárcega,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,2,0,0,0,1,0,0
2025,4,Campeche,4009,Escárcega,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4009,Escárcega,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,Campeche,4010,Calakmul,La vida y la Integridad corporal,Homicidio,0,1,0,0,0,0,3,0,1,0,1,0
